2024-04-01T00:00:00+00:00,0.9667
2024-04-01T01:00:00+00:00,0.9583
2024-04-01T02:00:00+00:00,0.6417
2024-04-01T03:00:00+00:00,0.8250
2024-04-01T04:00:00+00:00,0.6417
2024-04-01T05:00:00+00:00,0.7417
2024-04-01T06:00:00+00:00,0.7583
2024-04-01T07:00:00+00:00,2.1083
2024-04-01T08:00:00+00:00,2.0750
2024-04-01T09:00:00+00:00,2.5583
2024-04-01T10:00:00+00:00,1.3167
2024-04-01T11:00:00+00:00,2.9333
2024-04-01T12:00:00+00:00,2.5250
2024-04-01T13:00:00+00:00,2.4833
2024-04-01T14:00:00+00:00,2.9667
2024-04-01T15:00:00+00:00,2.2417
2024-04-01T16:00:00+00:00,2.1917
2024-04-01T17:00:00+00:00,2.2250
2024-04-01T18:00:00+00:00,5.4250
2024-04-01T19:00:00+00:00,5.5833
2024-04-01T20:00:00+00:00,9.5750
2024-04-01T21:00:00+00:00,3.8417
2024-04-01T22:00:00+00:00,4.6583
2024-04-01T23:00:00+00:00,2.0667
2024-04-02T00:00:00+00:00,2.8750
2024-04-02T01:00:00+00:00,1.7917
2024-04-02T02:00:00+00:00,0.8583
2024-04-02T03:00:00+00:00,1.1250
2024-04-02T04:00:00+00:00,1.3417
2024-04-02T05:00:00+00:00,0.4000
2024-04-02T06:00:00+00:00,0.7667
2024-04-02T07:00:00+00:00,2.9417
2024-04-02T08:00:00+00:00,2.9917
2024-04-02T09:00:00+00:00,2.8167
2024-04-02T10:00:00+00:00,2.6500
2024-04-02T11:00:00+00:00,2.7417
2024-04-02T12:00:00+00:00,4.1250
2024-04-02T13:00:00+00:00,1.5250
2024-04-02T14:00:00+00:00,0.4250
2024-04-02T15:00:00+00:00,0.5250
2024-04-02T16:00:00+00:00,1.4750
2024-04-02T17:00:00+00:00,2.1750
2024-04-02T18:00:00+00:00,0.3667
2024-04-02T19:00:00+00:00,0.5667
2024-04-02T20:00:00+00:00,0.7182
2024-04-02T21:00:00+00:00,0.8417
2024-04-02T22:00:00+00:00,0.9250
2024-04-02T23:00:00+00:00,1.3545
2024-04-03T00:00:00+00:00,0.4917
2024-04-03T01:00:00+00:00,0.5000
2024-04-03T02:00:00+00:00,0.4000
2024-04-03T03:00:00+00:00,0.5667
2024-04-03T04:00:00+00:00,0.6333
2024-04-03T05:00:00+00:00,0.5583
2024-04-03T06:00:00+00:00,1.4667
2024-04-03T07:00:00+00:00,3.2417
2024-04-03T08:00:00+00:00,2.7417
2024-04-03T09:00:00+00:00,2.6500
2024-04-03T10:00:00+00:00,2.0667
2024-04-03T11:00:00+00:00,1.8167
2024-04-03T12:00:00+00:00,1.0182
2024-04-03T13:00:00+00:00,1.1417
2024-04-03T14:00:00+00:00,0.9417
2024-04-03T15:00:00+00:00,0.9667
2024-04-03T16:00:00+00:00,1.0500
2024-04-03T17:00:00+00:00,1.1333
2024-04-03T18:00:00+00:00,2.1750
2024-04-03T19:00:00+00:00,2.7250
2024-04-03T20:00:00+00:00,3.3583
2024-04-03T21:00:00+00:00,3.5833
2024-04-03T22:00:00+00:00,2.8273
2024-04-03T23:00:00+00:00,2.3333
2024-04-04T00:00:00+00:00,1.8083
2024-04-04T01:00:00+00:00,1.3917
2024-04-04T02:00:00+00:00,1.3167
2024-04-04T03:00:00+00:00,1.1250
2024-04-04T04:00:00+00:00,2.1000
2024-04-04T05:00:00+00:00,2.0250
2024-04-04T06:00:00+00:00,4.7250
2024-04-04T07:00:00+00:00,4.6000
2024-04-04T08:00:00+00:00,2.4333
2024-04-04T09:00:00+00:00,6.0833
2024-04-04T10:00:00+00:00,2.9167
2024-04-04T11:00:00+00:00,2.3333
2024-04-04T12:00:00+00:00,2.8333
2024-04-04T13:00:00+00:00,2.7333
2024-04-04T14:00:00+00:00,2.1500
2024-04-04T15:00:00+00:00,2.1333
2024-04-04T16:00:00+00:00,1.4917
2024-04-04T17:00:00+00:00,2.0750
2024-04-04T18:00:00+00:00,3.8917
2024-04-04T19:00:00+00:00,3.8583
2024-04-04T20:00:00+00:00,4.7667
2024-04-04T21:00:00+00:00,5.4250
2024-04-04T22:00:00+00:00,4.7750
2024-04-04T23:00:00+00:00,3.3583
2024-04-05T00:00:00+00:00,2.6500
2024-04-05T01:00:00+00:00,2.4667
2024-04-05T02:00:00+00:00,2.4750
2024-04-05T03:00:00+00:00,2.4000
2024-04-05T04:00:00+00:00,2.4667
2024-04-05T05:00:00+00:00,2.5750
2024-04-05T06:00:00+00:00,3.5417
2024-04-05T07:00:00+00:00,4.0917
2024-04-05T08:00:00+00:00,2.3583
2024-04-05T09:00:00+00:00,2.0250
2024-04-05T10:00:00+00:00,2.8750
2024-04-05T11:00:00+00:00,2.1083
2024-04-05T12:00:00+00:00,2.3000
2024-04-05T13:00:00+00:00,2.3750
2024-04-05T14:00:00+00:00,2.2917
2024-04-05T15:00:00+00:00,2.0917
2024-04-05T16:00:00+00:00,2.3167
2024-04-05T17:00:00+00:00,2.1583
2024-04-05T18:00:00+00:00,2.2000
2024-04-05T19:00:00+00:00,2.7833
2024-04-05T20:00:00+00:00,3.5083
2024-04-05T21:00:00+00:00,3.6917
2024-04-05T22:00:00+00:00,2.6083
2024-04-05T23:00:00+00:00,2.5917
