2025-04-01T00:00:00+00:00,2.5000
2025-04-01T01:00:00+00:00,2.6083
2025-04-01T02:00:00+00:00,2.2667
2025-04-01T03:00:00+00:00,1.8833
2025-04-01T04:00:00+00:00,0.8727
2025-04-01T05:00:00+00:00,2.9500
2025-04-01T06:00:00+00:00,5.1833
2025-04-01T07:00:00+00:00,4.1600
2025-04-01T08:00:00+00:00,4.3778
2025-04-01T09:00:00+00:00,-1.2000
2025-04-01T10:00:00+00:00,2.1667
2025-04-01T11:00:00+00:00,2.8750
2025-04-01T12:00:00+00:00,2.4083
2025-04-01T13:00:00+00:00,2.6250
2025-04-01T14:00:00+00:00,2.5000
2025-04-01T15:00:00+00:00,2.4583
2025-04-01T16:00:00+00:00,2.6167
2025-04-01T17:00:00+00:00,2.1000
2025-04-01T18:00:00+00:00,2.7667
2025-04-01T19:00:00+00:00,5.8500
2025-04-01T20:00:00+00:00,6.5250
2025-04-01T21:00:00+00:00,2.3833
2025-04-01T22:00:00+00:00,2.1250
2025-04-01T23:00:00+00:00,1.7417
2025-04-02T00:00:00+00:00,0.2083
2025-04-02T01:00:00+00:00,1.2583
2025-04-02T02:00:00+00:00,1.6417
2025-04-02T03:00:00+00:00,1.0750
2025-04-02T04:00:00+00:00,1.8333
2025-04-02T05:00:00+00:00,0.8167
2025-04-02T06:00:00+00:00,2.4250
2025-04-02T07:00:00+00:00,4.2667
2025-04-02T08:00:00+00:00,7.9917
2025-04-02T09:00:00+00:00,7.2000
2025-04-02T10:00:00+00:00,5.7917
2025-04-02T11:00:00+00:00,3.3917
2025-04-02T12:00:00+00:00,4.0417
2025-04-02T13:00:00+00:00,3.6750
2025-04-02T14:00:00+00:00,4.0333
2025-04-02T15:00:00+00:00,2.4250
2025-04-02T16:00:00+00:00,2.7750
2025-04-02T17:00:00+00:00,1.4583
2025-04-02T18:00:00+00:00,1.6833
2025-04-02T19:00:00+00:00,3.0500
2025-04-02T20:00:00+00:00,1.6833
2025-04-02T21:00:00+00:00,2.5750
2025-04-02T22:00:00+00:00,1.9750
2025-04-02T23:00:00+00:00,2.0333
2025-04-03T00:00:00+00:00,1.1083
2025-04-03T01:00:00+00:00,1.3167
2025-04-03T02:00:00+00:00,0.5083
2025-04-03T03:00:00+00:00,-0.8333
2025-04-03T04:00:00+00:00,0.0917
2025-04-03T05:00:00+00:00,0.0167
2025-04-03T06:00:00+00:00,-0.2833
2025-04-03T07:00:00+00:00,1.9833
2025-04-03T08:00:00+00:00,3.1000
2025-04-03T09:00:00+00:00,2.5500
2025-04-03T10:00:00+00:00,2.0917
2025-04-03T11:00:00+00:00,3.4583
2025-04-03T12:00:00+00:00,3.3750
2025-04-03T13:00:00+00:00,3.4250
2025-04-03T14:00:00+00:00,4.5833
2025-04-03T15:00:00+00:00,5.9750
2025-04-03T16:00:00+00:00,5.1250
2025-04-03T17:00:00+00:00,4.4182
2025-04-03T18:00:00+00:00,3.5750
2025-04-03T19:00:00+00:00,10.0417
2025-04-03T20:00:00+00:00,9.4333
2025-04-03T21:00:00+00:00,4.5833
2025-04-03T22:00:00+00:00,6.2250
2025-04-03T23:00:00+00:00,5.0000
2025-04-04T00:00:00+00:00,9.8333
2025-04-04T01:00:00+00:00,7.0833
2025-04-04T02:00:00+00:00,3.3500
2025-04-04T03:00:00+00:00,3.2417
2025-04-04T04:00:00+00:00,3.2083
2025-04-04T05:00:00+00:00,3.0583
2025-04-04T06:00:00+00:00,2.4000
2025-04-04T07:00:00+00:00,5.8417
2025-04-04T08:00:00+00:00,5.7750
2025-04-04T09:00:00+00:00,4.5917
2025-04-04T10:00:00+00:00,2.9750
2025-04-04T11:00:00+00:00,4.8167
2025-04-04T12:00:00+00:00,3.7500
2025-04-04T13:00:00+00:00,5.6750
2025-04-04T14:00:00+00:00,8.8333
2025-04-04T15:00:00+00:00,4.4500
2025-04-04T16:00:00+00:00,4.6667
