2025-02-01T00:00:00+00:00,2.9500
2025-02-01T01:00:00+00:00,2.9500
2025-02-01T02:00:00+00:00,2.5417
2025-02-01T03:00:00+00:00,2.5083
2025-02-01T04:00:00+00:00,2.7083
2025-02-01T05:00:00+00:00,3.1167
2025-02-01T06:00:00+00:00,2.7750
2025-02-01T07:00:00+00:00,2.7333
2025-02-01T08:00:00+00:00,4.0417
2025-02-01T09:00:00+00:00,3.3667
2025-02-01T10:00:00+00:00,2.3250
2025-02-01T11:00:00+00:00,2.2417
2025-02-01T12:00:00+00:00,1.8250
2025-02-01T13:00:00+00:00,2.3583
2025-02-01T14:00:00+00:00,1.8333
2025-02-01T15:00:00+00:00,1.5000
2025-02-01T16:00:00+00:00,1.3917
2025-02-01T17:00:00+00:00,1.3083
2025-02-01T18:00:00+00:00,3.6417
2025-02-01T19:00:00+00:00,3.5667
2025-02-01T20:00:00+00:00,5.1667
2025-02-01T21:00:00+00:00,0.8333
2025-02-01T22:00:00+00:00,1.9500
2025-02-01T23:00:00+00:00,2.1917
2025-02-02T00:00:00+00:00,2.8750
2025-02-02T01:00:00+00:00,2.1667
2025-02-02T02:00:00+00:00,2.7000
2025-02-02T03:00:00+00:00,1.6500
2025-02-02T04:00:00+00:00,3.2583
2025-02-02T05:00:00+00:00,3.1667
2025-02-02T06:00:00+00:00,4.3000
2025-02-02T07:00:00+00:00,3.0750
2025-02-02T08:00:00+00:00,3.4917
2025-02-02T09:00:00+00:00,4.6500
2025-02-02T10:00:00+00:00,5.9083
2025-02-02T11:00:00+00:00,8.7667
2025-02-02T12:00:00+00:00,4.1333
2025-02-02T13:00:00+00:00,5.9333
2025-02-02T14:00:00+00:00,8.9833
2025-02-02T15:00:00+00:00,4.4417
2025-02-02T16:00:00+00:00,4.5667
2025-02-02T17:00:00+00:00,3.2833
2025-02-02T18:00:00+00:00,4.9250
2025-02-02T19:00:00+00:00,7.1417
2025-02-02T20:00:00+00:00,3.7583
2025-02-02T21:00:00+00:00,4.0083
2025-02-02T22:00:00+00:00,3.5083
2025-02-02T23:00:00+00:00,2.2083
2025-02-03T00:00:00+00:00,1.2667
2025-02-03T01:00:00+00:00,0.9750
2025-02-03T02:00:00+00:00,2.0583
2025-02-03T03:00:00+00:00,1.0917
2025-02-03T04:00:00+00:00,1.3000
2025-02-03T05:00:00+00:00,1.4583
2025-02-03T06:00:00+00:00,0.5333
2025-02-03T07:00:00+00:00,0.2833
2025-02-03T08:00:00+00:00,3.1000
2025-02-03T09:00:00+00:00,3.5833
2025-02-03T10:00:00+00:00,3.1500
2025-02-03T11:00:00+00:00,2.3750
2025-02-03T12:00:00+00:00,2.4667
2025-02-03T13:00:00+00:00,3.1083
2025-02-03T14:00:00+00:00,3.0417
2025-02-03T15:00:00+00:00,2.4583
2025-02-03T16:00:00+00:00,2.2667
2025-02-03T17:00:00+00:00,3.4500
2025-02-03T18:00:00+00:00,4.5417
2025-02-03T19:00:00+00:00,2.7917
2025-02-03T20:00:00+00:00,1.8667
2025-02-03T21:00:00+00:00,2.7750
2025-02-03T22:00:00+00:00,2.9167
2025-02-03T23:00:00+00:00,2.4500
2025-02-04T00:00:00+00:00,2.4167
2025-02-04T01:00:00+00:00,2.3417
2025-02-04T02:00:00+00:00,2.0583
2025-02-04T03:00:00+00:00,2.1250
2025-02-04T04:00:00+00:00,2.1333
2025-02-04T05:00:00+00:00,2.6417
2025-02-04T06:00:00+00:00,2.9083
2025-02-04T07:00:00+00:00,3.2167
2025-02-04T08:00:00+00:00,2.8833
2025-02-04T09:00:00+00:00,2.9833
2025-02-04T10:00:00+00:00,2.0250
2025-02-04T11:00:00+00:00,2.4417
2025-02-04T12:00:00+00:00,2.6667
2025-02-04T13:00:00+00:00,2.6583
2025-02-04T14:00:00+00:00,2.4333
